min,line,coderate,p2p,platform,isp,value,cnt
1590812640,7,0,0,adr_tv,电信,0,3
1590812640,7,2000,0,pc_exe,联通,0,1
1590812640,3,4000,1,adr,移动,0,1
1590812640,5,2000,0,ios,联通,0,1
1590812640,7,500,1,adr,移动,0,4
1590812640,3,2000,1,adr,移动,0,1
1590812640,3,2000,0,adr_tv,移动,0,1
1590812640,3,4000,1,adr,电信,0,3
1590812640,7,4000,0,webh5,电信,0,1
1590812640,7,4000,1,adr,联通,0,8
1590812640,5,500,1,adr,移动,1,1
1590812640,7,4000,0,pc_exe,电信,0,5
1590812640,7,4000,1,ios,移动,0,1
1590812640,5,4000,1,adr,移动,0,2
1590812640,5,2000,1,ios,联通,0,1
1590812640,3,500,1,adr,联通,0,1
1590812640,3,2000,1,ipad,教育网,0,1
