min,line,coderate,p2p,platform,isp,value,cnt
1590843360,8,4000,0,webh5,小运营商,0,7
1590843360,3,2000,0,ipad,海外,9,19
1590843360,5,8000,0,webh5,联通,0,3
1590843360,8,2000,1,pc_exe,教育网,7,12
1590843360,8,2000,0,adr_tv,联通,194,412
1590843360,6,4000,1,ios,移动,119,994
1590843360,3,0,0,adr_tv,联通,278,665
1590843360,3,8000,0,adr_tv,联通,10,25
1590843360,6,500,1,adr,未知,0,1
1590843360,255,4294967,0,adr,移动,0,10
1590843360,7,0,1,ipad,小运营商,0,2
1590843360,6,8000,1,adr,小运营商,27,63
1590843360,6,0,0,adr_tv,移动,482,1115
1590843360,6,2000,1,ipad,电信,832,2637
1590843360,8,4000,1,webh5,教育网,0,5
1590843360,3,4000,1,adr,联通,252,647
1590843360,3,0,0,adr,电信,5,16
1590843360,6,500,0,pc_exe,联通,12,112
1590843360,3,2000,1,pc_exe,未知,1,2
1590843360,3,4000,0,web,电信,0,18
1590843360,5,500,1,webh5,海外,0,5
1590843360,8,8000,1,webh5,联通,8,245
1590843360,8,4000,1,ios,小运营商,16,35
1590843360,3,8000,1,pc_exe,教育网,3,7
1590843360,5,4000,1,webh5,小运营商,0,14
1590843360,5,0,0,adr,移动,11,27
1590843360,6,4000,0,pc_exe,海外,2,9
1590843360,6,4000,1,ipad,联通,15,55
1590843360,3,0,0,webh5,海外,0,2
1590843360,3,0,0,webh5,联通,0,8
1590843360,6,8000,1,ipad,联通,82,181
1590843360,6,8000,1,ipad,海外,3,6
1590843360,5,2000,1,adr,移动,1474,3713
1590843360,8,500,0,adr_tv,移动,37,78
1590843360,6,4500,0,pc_exe,联通,0,2
1590843360,6,4000,0,web,电信,0,6
1590843360,8,2000,0,adr,移动,269,593
1590843360,8,8000,1,adr,电信,249,619
1590843360,13,0,0,ipad,移动,0,1
1590843360,8,4000,0,pc_exe,移动,61,298
1590843360,3,8000,1,adr,小运营商,19,59
1590843360,6,0,0,adr,电信,21,47
1590843360,8,2500,1,webh5,电信,0,3
1590843360,3,2000,0,pc_exe,教育网,2,7
1590843360,8,8000,1,adr,教育网,1,3
1590843360,3,8000,0,webh5,海外,0,3
1590843360,6,2000,0,pc_exe,小运营商,56,225
1590843360,5,0,1,ios,移动,0,2
1590843360,3,500,1,ipad,电信,12,40
1590843360,6,8000,1,adr,联通,229,565
1590843360,5,4000,0,adr,电信,12,22
1590843360,5,500,0,adr_tv,小运营商,6,12
1590843360,6,500,1,webh5,教育网,0,2
1590843360,3,8000,0,pc_exe,海外,6,23
1590843360,3,8000,0,pc_exe,小运营商,21,66
1590843360,3,4000,1,ipad,联通,21,61
1590843360,5,2000,1,webh5,海外,0,21
1590843360,5,4000,1,webh5,移动,0,12
1590843360,7,4000,0,adr_tv,移动,0,1
1590843360,3,4000,1,ipad,海外,5,12
1590843360,3,2000,1,webh5,教育网,0,22
1590843360,3,2000,1,adr,移动,3044,7900
1590843360,15,0,1,ipad,电信,0,1
1590843360,6,2000,1,adr_tv,移动,2,3
1590843360,3,2000,1,webh5,海外,0,83
1590843360,6,500,0,ios,海外,1,3
1590843360,6,4000,0,adr,移动,54,120
1590843360,8,8000,0,pc_exe,联通,192,617
1590843360,3,8000,1,ios,移动,9,191
1590843360,3,4000,0,pc_exe,海外,8,26
1590843360,5,4000,1,pc_exe,电信,47,110
1590843360,8,4000,1,ios,联通,134,342
1590843360,6,500,0,ipad,联通,3,9
1590843360,8,4000,1,pc_exe,小运营商,7,20
1590843360,6,8000,0,adr_tv,移动,29,50
1590843360,3,500,0,adr,小运营商,13,26
1590843360,8,2000,1,webh5,未知,0,2
1590843360,6,8000,0,adr_tv,小运营商,0,1
1590843360,6,2000,1,adr,电信,4380,11783
1590843360,3,8000,0,webh5,联通,0,16
1590843360,3,4500,0,ipad,移动,2,7
1590843360,255,0,2,webh5,小运营商,0,14
1590843360,3,0,1,ios,移动,0,1
1590843360,3,2000,0,adr_tv,海外,2,6
1590843360,6,500,1,pc_exe,海外,7,12
1590843360,8,2000,1,ipad,联通,272,810
1590843360,5,2000,1,pc_exe,海外,0,2
1590843360,6,2000,0,webh5,移动,2,198
1590843360,6,4000,0,adr_tv,联通,192,413
1590843360,6,8000,1,ios,海外,3,13
1590843360,8,500,1,adr,小运营商,29,74
1590843360,3,0,0,adr,移动,10,24
1590843360,3,2000,0,adr_tv,小运营商,29,72
1590843360,5,2000,1,adr,教育网,2,6
1590843360,6,2500,1,ipad,电信,5,12
1590843360,7,0,1,ipad,移动,0,4
1590843360,3,0,1,ipad,联通,0,5
1590843360,5,500,0,ipad,移动,2,6
1590843360,5,2000,0,ios,移动,22,64
1590843360,6,8000,1,webh5,移动,3,456
1590843360,3,2000,1,adr,电信,2870,7286
1590843360,5,0,0,adr,电信,6,16
1590843360,5,4000,1,ios,海外,7,25
1590843360,6,8000,0,pc_exe,海外,0,10
1590843360,8,4000,0,pc_exe,电信,59,365
1590843360,3,4000,1,ios,海外,3,26
1590843360,3,8000,1,webh5,电信,2,469
1590843360,5,4000,0,adr_tv,电信,129,277
1590843360,6,2000,1,webh5,小运营商,1,348
1590843360,3,500,0,webh5,移动,0,15
1590843360,8,4000,1,ipad,电信,42,110
1590843360,8,500,0,adr_tv,电信,45,91
1590843360,8,2000,0,adr_tv,移动,462,1014
1590843360,8,2000,0,pc_exe,海外,5,48
1590843360,3,2000,1,webh5,联通,1,968
1590843360,3,4000,1,webh5,移动,1,181
1590843360,5,0,0,adr_tv,联通,80,180
1590843360,3,4000,1,webh5,小运营商,0,32
1590843360,5,4000,0,pc_exe,小运营商,6,26
1590843360,8,4000,0,adr,联通,36,81
1590843360,7,2000,1,ipad,电信,0,2
1590843360,3,8000,1,webh5,小运营商,0,31
1590843360,3,500,1,ios,联通,52,266
1590843360,5,2000,0,pc_exe,教育网,0,3
1590843360,6,4000,1,webh5,电信,0,573
1590843360,3,500,0,pc_exe,电信,8,147
1590843360,6,500,1,adr,电信,638,1688
1590843360,5,2000,1,webh5,联通,0,19
1590843360,6,4000,0,adr,电信,95,199
1590843360,5,500,1,ios,小运营商,6,19
1590843360,5,2000,0,adr_tv,海外,4,12
1590843360,5,2000,0,adr,小运营商,7,17
1590843360,3,2000,1,ipad,电信,519,1355
1590843360,6,2000,0,adr,小运营商,31,76
1590843360,6,0,0,adr_tv,电信,601,1397
1590843360,6,8000,0,adr_tv,电信,30,61
1590843360,6,8000,0,ipad,电信,2,4
1590843360,5,8000,1,pc_exe,移动,77,198
1590843360,5,0,0,adr_tv,移动,165,376
1590843360,6,4000,0,ios,联通,0,3
1590843360,5,500,0,pc_exe,联通,0,13
1590843360,8,500,0,web,移动,0,22
1590843360,8,500,0,adr,电信,82,166
1590843360,3,0,0,adr_tv,电信,611,1511
1590843360,8,8000,1,webh5,小运营商,0,27
1590843360,8,2000,1,ipad,海外,7,18
1590843360,3,8000,1,adr,联通,200,506
1590843360,3,4000,0,webh5,联通,0,12
1590843360,3,0,1,ipad,移动,0,8
1590843360,5,4000,1,pc_exe,联通,30,66
1590843360,3,8000,0,webh5,小运营商,0,2
1590843360,6,2000,0,webh5,未知,0,1
1590843360,6,4000,0,adr_tv,移动,330,671
1590843360,6,8000,1,ipad,移动,72,177
1590843360,6,2000,0,webh5,小运营商,0,39
1590843360,8,4000,0,adr_tv,未知,2,3
1590843360,8,4000,1,adr,电信,640,1567
1590843360,8,4000,0,web,小运营商,0,1
1590843360,6,2000,1,ios,联通,630,2519
1590843360,8,2000,1,ios,海外,40,86
1590843360,5,2000,0,pc_exe,电信,15,108
1590843360,8,500,0,web,电信,1,35
1590843360,3,4000,1,ios,移动,51,408
1590843360,3,0,0,adr_tv,小运营商,25,58
1590843360,3,500,0,webh5,电信,1,33
1590843360,255,4294967,0,adr,电信,0,4
1590843360,3,4500,0,ipad,联通,2,3
1590843360,8,500,1,ipad,小运营商,10,33
1590843360,5,2000,1,adr,未知,1,1
1590843360,8,2000,1,ipad,小运营商,41,123
1590843360,6,500,0,ipad,移动,3,6
1590843360,5,8000,1,ipad,联通,19,36
1590843360,8,4000,0,adr,小运营商,5,7
1590843360,5,2000,0,adr,联通,2035,4455
1590843360,6,8000,1,pc_exe,移动,222,550
1590843360,5,4000,0,ios,联通,35,68
1590843360,8,500,0,webh5,海外,0,5
1590843360,3,2000,0,pc_exe,移动,242,1326
1590843360,6,500,0,pc_exe,移动,24,200
1590843360,8,2000,1,adr,小运营商,241,580
1590843360,6,500,1,ios,联通,132,326
1590843360,3,2500,1,ios,联通,0,1
1590843360,3,4000,1,ipad,移动,21,50
1590843360,3,4000,1,webh5,电信,0,325
1590843360,8,8000,1,ios,小运营商,2,6
1590843360,3,500,1,adr_tv,电信,1,3
1590843360,3,4000,1,pc_exe,电信,108,275
1590843360,3,8000,0,adr_tv,电信,30,79
1590843360,5,4000,0,adr_tv,移动,188,385
1590843360,6,8000,0,adr_tv,联通,7,16
1590843360,8,500,0,adr,移动,69,148
1590843360,3,8000,1,pc_exe,电信,335,876
1590843360,6,500,0,webh5,小运营商,0,6
1590843360,3,4000,1,pc_exe,移动,91,199
1590843360,6,2000,0,webh5,电信,2,385
1590843360,8,2000,0,webh5,教育网,0,6
1590843360,8,2000,1,ios,移动,874,2418
1590843360,6,2000,1,webh5,教育网,0,16
1590843360,3,500,1,webh5,联通,0,122
1590843360,3,500,1,adr,电信,358,871
1590843360,6,4000,1,ipad,海外,2,9
1590843360,3,2000,0,ios,海外,12,29
1590843360,6,4000,1,webh5,移动,1,346
1590843360,8,4000,1,adr,海外,2,3
1590843360,6,500,1,adr,教育网,1,3
1590843360,8,8000,0,pc_exe,移动,330,1202
1590843360,5,500,1,adr,未知,2,3
1590843360,6,2000,0,ipad,移动,15,35
1590843360,6,8000,0,webh5,海外,1,2
1590843360,8,4000,1,adr,移动,639,1530
1590843360,8,0,0,adr,联通,11,22
1590843360,5,500,0,ipad,联通,3,6
1590843360,6,2000,0,adr_tv,海外,6,15
1590843360,8,8000,0,webh5,小运营商,0,4
1590843360,5,4000,1,ipad,移动,6,15
1590843360,6,2000,1,adr,教育网,10,24
1590843360,8,4000,1,webh5,海外,0,2
1590843360,8,8000,0,pc_exe,小运营商,14,53
1590843360,3,2000,0,ipad,联通,11,23
1590843360,5,4000,1,pc_exe,移动,43,112
1590843360,3,4000,0,adr,移动,29,72
1590843360,3,4000,0,webh5,海外,0,1
1590843360,6,2000,0,pc_exe,移动,706,3691
1590843360,8,8000,0,webh5,移动,0,20
1590843360,3,8000,1,webh5,移动,3,253
1590843360,8,2000,0,ios,联通,15,36
1590843360,3,4000,0,ios,联通,3,6
1590843360,3,2000,0,adr,联通,167,352
1590843360,5,2000,0,webh5,移动,0,3
1590843360,8,500,0,webh5,联通,0,18
1590843360,3,8000,1,pc_exe,联通,138,354
1590843360,8,8000,1,ipad,电信,68,185
1590843360,8,8000,0,ios,移动,4,6
1590843360,8,4000,0,pc_exe,联通,34,164
1590843360,3,8000,1,ipad,海外,3,8
1590843360,3,2000,0,pc_exe,联通,141,755
1590843360,3,4000,0,web,海外,0,3
1590843360,6,500,1,ipad,电信,44,122
1590843360,6,4000,1,ios,教育网,0,4
1590843360,6,0,1,ipad,移动,0,4
1590843360,6,8000,1,pc_exe,教育网,1,3
1590843360,5,2000,0,pc_exe,联通,1,47
1590843360,5,8000,1,pc_exe,联通,48,129
1590843360,6,4000,0,adr_tv,电信,414,890
1590843360,8,2000,1,adr,联通,1741,4409
1590843360,6,8000,1,ios,移动,27,311
1590843360,6,500,1,pc_exe,小运营商,5,9
1590843360,8,500,0,adr_tv,联通,20,44
1590843360,3,2000,1,adr,海外,52,126
1590843360,8,8000,0,pc_exe,电信,382,1440
1590843360,5,2500,1,ipad,电信,8,18
1590843360,8,2000,0,web,电信,0,16
1590843360,6,500,0,webh5,电信,2,78
1590843360,5,8000,1,adr,联通,102,232
1590843360,3,500,0,ios,电信,8,22
1590843360,4,0,1,adr,联通,0,2
1590843360,255,0,2,webh5,移动,12,279
1590843360,6,4000,1,pc_exe,电信,144,308
1590843360,3,4000,1,pc_exe,教育网,1,3
1590843360,3,2000,0,ipad,移动,7,25
1590843360,6,4000,0,web,移动,0,9
1590843360,6,8000,1,webh5,电信,7,1069
1590843360,8,500,1,ipad,联通,19,55
1590843360,6,0,1,ios,电信,0,2
1590843360,6,4000,0,adr,海外,1,3
1590843360,8,-1,0,adr_tv,电信,0,1
1590843360,6,2000,1,pc_exe,海外,7,27
1590843360,8,2000,0,ios,小运营商,2,8
1590843360,6,8000,1,ipad,小运营商,4,10
1590843360,8,500,1,ios,移动,178,461
1590843360,5,4000,1,ios,电信,28,348
1590843360,8,4000,0,webh5,电信,0,15
1590843360,3,4000,0,web,移动,0,17
1590843360,255,0,2,webh5,电信,9,413
1590843360,8,2000,0,web,移动,0,15
1590843360,6,500,1,webh5,海外,0,38
1590843360,6,4000,1,ios,电信,193,1401
1590843360,6,2000,1,ipad,教育网,8,24
1590843360,3,500,0,pc_exe,联通,2,49
1590843360,6,8000,0,web,电信,0,16
1590843360,3,8000,1,pc_exe,小运营商,14,45
1590843360,6,2000,0,adr,联通,221,464
1590843360,8,500,0,ipad,电信,3,6
1590843360,6,4500,0,webh5,电信,0,1
1590843360,3,2000,1,adr,未知,2,3
1590843360,5,4000,1,adr,小运营商,46,114
1590843360,8,2000,0,adr_tv,电信,435,916
1590843360,5,0,0,adr_tv,电信,151,341
1590843360,6,500,1,ios,小运营商,12,69
1590843360,6,4000,1,adr,联通,387,1303
1590843360,8,8000,1,ios,联通,50,120
1590843360,8,500,1,ipad,移动,23,74
1590843360,5,500,1,webh5,联通,0,6
1590843360,3,4000,0,adr_tv,移动,352,821
1590843360,5,500,1,ios,联通,37,177
1590843360,8,2000,0,pc_exe,未知,0,1
1590843360,5,500,1,adr,海外,11,25
1590843360,5,500,0,ios,移动,4,11
1590843360,3,500,0,ipad,移动,5,9
1590843360,8,500,1,webh5,电信,4,336
1590843360,8,8000,1,adr,移动,251,643
1590843360,5,2000,0,ios,电信,24,51
1590843360,3,4000,0,adr_tv,电信,364,830
1590843360,8,2000,1,webh5,电信,3,3782
1590843360,8,2000,1,ios,未知,4,13
1590843360,8,0,0,webh5,移动,0,8
1590843360,5,8000,0,adr_tv,联通,3,6
1590843360,3,2000,0,ios,电信,16,49
1590843360,3,500,0,pc_exe,移动,8,63
1590843360,3,500,1,adr,海外,20,53
1590843360,5,8000,1,webh5,电信,0,32
1590843360,8,2000,1,pc_exe,移动,793,1909
1590843360,8,500,1,pc_exe,移动,29,64
1590843360,8,8000,0,ios,电信,3,7
1590843360,3,2000,0,pc_exe,电信,309,1645
1590843360,5,2000,1,adr,电信,1590,3953
1590843360,6,0,1,ios,移动,0,6
1590843360,8,500,1,ios,教育网,1,3
1590843360,3,8000,1,ios,电信,36,385
1590843360,8,2000,1,ipad,移动,392,1104
1590843360,5,2000,1,ios,小运营商,27,160
1590843360,3,4000,1,ipad,小运营商,3,10
1590843360,5,500,0,ipad,海外,1,3
1590843360,6,2000,0,ipad,联通,5,18
1590843360,6,8000,0,web,移动,0,3
1590843360,6,2000,0,pc_exe,联通,319,1744
1590843360,8,4500,0,pc_exe,小运营商,0,2
1590843360,8,500,1,pc_exe,电信,20,49
1590843360,5,8000,1,adr,小运营商,19,46
1590843360,8,0,0,adr_tv,小运营商,13,28
1590843360,6,500,0,webh5,移动,0,60
1590843360,3,500,0,web,联通,2,36
1590843360,3,4000,0,adr,电信,19,47
1590843360,6,4000,1,pc_exe,联通,58,138
1590843360,5,4000,0,pc_exe,海外,3,14
1590843360,6,500,0,pc_exe,电信,23,225
1590843360,6,2000,0,ipad,小运营商,2,9
1590843360,8,500,1,pc_exe,教育网,1,3
1590843360,5,8000,0,adr_tv,电信,2,3
1590843360,8,2000,1,webh5,移动,7,2127
1590843360,5,2000,1,ipad,电信,175,460
1590843360,6,2000,1,pc_exe,未知,2,3
1590843360,8,4000,0,ios,电信,6,13
1590843360,3,500,0,adr,联通,79,179
1590843360,6,0,1,ipad,联通,0,1
1590843360,3,4000,0,adr_tv,联通,142,314
1590843360,5,2000,1,ios,联通,120,834
1590843360,8,4000,1,webh5,联通,0,156
1590843360,8,500,0,ios,联通,12,19
1590843360,5,8000,1,ipad,移动,21,46
1590843360,5,0,0,adr_tv,小运营商,8,22
1590843360,3,8000,1,webh5,未知,0,3
1590843360,5,4000,1,webh5,电信,0,48
1590843360,6,8000,0,webh5,联通,0,20
1590843360,3,2000,0,web,联通,0,12
1590843360,5,4000,1,ipad,联通,8,18
1590843360,3,8000,0,adr,电信,1,3
1590843360,6,2000,1,pc_exe,小运营商,86,213
1590843360,5,4000,1,ipad,小运营商,2,6
1590843360,3,500,1,webh5,海外,0,41
1590843360,5,8000,0,pc_exe,海外,0,9
1590843360,3,8000,0,web,移动,19,50
1590843360,8,500,1,ipad,海外,6,16
1590843360,6,2000,0,ios,移动,50,111
1590843360,5,4000,1,pc_exe,小运营商,10,24
1590843360,3,500,0,adr_tv,小运营商,12,27
1590843360,8,0,0,webh5,电信,0,18
1590843360,8,2500,1,ipad,移动,3,9
1590843360,6,2000,0,ios,电信,57,165
1590843360,3,2000,0,webh5,电信,2,160
1590843360,6,500,1,adr,海外,25,68
1590843360,3,500,1,adr,移动,438,1036
1590843360,8,8000,0,webh5,电信,0,34
1590843360,6,2000,1,ios,小运营商,66,360
1590843360,3,2000,0,adr,小运营商,17,27
1590843360,3,4000,0,pc_exe,小运营商,8,56
1590843360,5,8000,1,ios,电信,13,154
1590843360,8,0,0,adr,小运营商,3,6
1590843360,6,500,1,webh5,小运营商,1,49
1590843360,8,4000,0,web,联通,0,9
1590843360,3,8000,0,adr_tv,移动,33,86
1590843360,3,0,1,ipad,小运营商,0,1
1590843360,6,500,0,ios,移动,16,34
1590843360,6,4000,0,ios,小运营商,3,6
1590843360,5,8000,0,pc_exe,小运营商,6,25
1590843360,8,2000,0,webh5,联通,0,74
1590843360,5,500,0,pc_exe,电信,3,23
1590843360,3,2000,1,pc_exe,联通,306,759
1590843360,3,500,0,ios,联通,12,36
1590843360,5,4000,0,webh5,电信,0,2
1590843360,3,500,1,webh5,小运营商,1,34
1590843360,8,2000,0,adr,小运营商,34,68
1590843360,5,4000,0,adr,未知,1,3
1590843360,8,8000,0,adr_tv,电信,12,29
1590843360,5,4000,1,adr,未知,0,1
1590843360,6,8000,0,ios,电信,4,11
1590843360,8,500,1,adr,未知,1,1
1590843360,5,2000,0,ios,联通,508,1113
1590843360,7,2000,1,ios,电信,0,1
1590843360,3,8000,1,ios,联通,13,130
1590843360,5,4500,1,ios,电信,0,2
1590843360,255,4294967,0,adr,联通,0,13
1590843360,6,500,1,ipad,海外,7,15
1590843360,8,8000,1,ipad,小运营商,2,6
1590843360,8,500,0,pc_exe,小运营商,6,34
1590843360,4,2000,1,ios,电信,0,2
1590843360,3,2000,1,ipad,移动,378,976
1590843360,6,4000,0,webh5,电信,0,52
1590843360,8,4000,0,adr_tv,小运营商,12,26
1590843360,3,8000,0,web,小运营商,2,9
1590843360,5,8000,1,adr,海外,1,3
1590843360,3,2000,0,adr_tv,电信,474,1052
1590843360,6,500,1,ios,教育网,0,2
1590843360,5,500,1,ipad,移动,7,18
1590843360,8,2000,1,adr,未知,1,1
1590843360,3,500,1,ios,电信,134,486
1590843360,3,2000,0,adr,海外,6,12
1590843360,8,8000,1,pc_exe,移动,171,446
1590843360,8,4000,1,ios,电信,284,715
1590843360,6,8000,1,pc_exe,电信,253,664
1590843360,5,750,1,adr,移动,0,1
1590843360,6,8000,0,webh5,电信,0,43
1590843360,3,2500,1,ipad,移动,1,3
1590843360,8,2000,1,ipad,教育网,1,3
1590843360,5,-1,0,adr_tv,电信,0,2
1590843360,6,2000,0,pc_exe,未知,0,1
1590843360,3,4000,1,pc_exe,未知,1,1
1590843360,6,8000,1,pc_exe,联通,111,267
1590843360,6,2000,1,pc_exe,联通,737,1497
1590843360,15,0,1,ipad,移动,0,1
1590843360,255,0,2,webh5,海外,0,13
1590843360,3,2000,1,pc_exe,移动,503,1214
1590843360,3,8000,0,web,联通,12,36
1590843360,3,500,1,webh5,电信,2,286
1590843360,8,4000,0,pc_exe,未知,0,3
1590843360,3,4000,0,ios,电信,5,9
1590843360,6,4000,1,ios,联通,96,558
1590843360,5,2000,0,adr_tv,电信,184,401
1590843360,5,8000,0,pc_exe,移动,48,166
1590843360,8,2000,1,adr,海外,16,46
1590843360,8,500,0,ios,电信,5,11
1590843360,3,500,1,pc_exe,小运营商,3,6
1590843360,5,500,1,webh5,电信,0,16
1590843360,3,8000,0,pc_exe,移动,234,997
1590843360,8,4000,1,webh5,电信,0,384
1590843360,3,4000,1,webh5,联通,0,106
1590843360,8,4000,0,adr,电信,38,89
1590843360,5,8000,0,webh5,小运营商,0,1
1590843360,3,8000,1,pc_exe,移动,244,624
1590843360,5,2000,1,ipad,小运营商,33,88
1590843360,8,8000,0,ipad,电信,5,10
1590843360,6,4000,1,adr_tv,电信,1,3
1590843360,6,500,1,ipad,移动,24,73
1590843360,8,500,1,adr,移动,544,1308
1590843360,8,2000,0,pc_exe,小运营商,37,193
1590843360,5,8000,1,ios,小运营商,6,22
1590843360,3,500,1,pc_exe,联通,13,27
1590843360,3,500,1,ios,移动,119,497
1590843360,8,2000,0,ipad,海外,2,3
1590843360,8,500,0,pc_exe,联通,13,118
1590843360,8,4000,0,web,电信,0,21
1590843360,6,8000,1,pc_exe,小运营商,24,51
1590843360,8,500,0,ios,移动,6,14
1590843360,6,2000,1,webh5,未知,0,5
1590843360,3,2000,0,ios,小运营商,4,9
1590843360,5,2500,1,ipad,海外,1,3
1590843360,8,2000,1,ios,小运营商,81,200
1590843360,5,4000,0,pc_exe,联通,8,42
1590843360,3,2000,1,pc_exe,小运营商,45,115
1590843360,5,0,0,webh5,电信,0,2
1590843360,8,2000,0,webh5,小运营商,0,17
1590843360,6,2000,0,adr_tv,电信,611,1341
1590843360,6,4000,0,webh5,小运营商,0,8
1590843360,5,0,0,adr,联通,55,125
1590843360,8,500,0,ipad,联通,3,6
1590843360,5,4000,1,adr,移动,365,918
1590843360,6,2000,0,webh5,海外,0,27
1590843360,5,2000,0,webh5,小运营商,0,3
1590843360,3,500,1,ipad,联通,22,65
1590843360,3,2000,1,ipad,海外,48,123
1590843360,5,4000,0,ios,移动,3,7
1590843360,8,4000,0,ios,联通,2,4
1590843360,6,500,0,web,移动,0,10
1590843360,8,2000,1,ios,联通,498,1431
1590843360,6,8000,0,web,联通,2,11
1590843360,6,8000,1,adr,海外,1,3
1590843360,6,2000,1,ios,海外,63,290
1590843360,8,8000,1,ipad,移动,49,121
1590843360,3,0,0,webh5,电信,0,19
1590843360,5,500,1,webh5,小运营商,0,6
1590843360,5,4000,0,adr_tv,海外,3,3
1590843360,6,2000,1,ios,移动,1010,4535
1590843360,3,8000,0,ios,海外,1,3
1590843360,6,4000,0,ios,海外,1,2
1590843360,5,4000,0,pc_exe,教育网,0,3
1590843360,8,500,1,ios,电信,165,374
1590843360,8,2000,0,ipad,移动,7,24
1590843360,8,8000,0,ios,联通,9,10
1590843360,6,2500,1,ios,电信,1,3
1590843360,6,8000,1,webh5,教育网,0,5
1590843360,8,4000,1,ipad,小运营商,3,6
1590843360,8,8000,1,ios,电信,109,276
1590843360,3,4000,1,adr,教育网,1,3
1590843360,3,500,0,pc_exe,海外,0,15
1590843360,6,2000,1,pc_exe,教育网,5,11
1590843360,5,500,0,adr,电信,61,128
1590843360,3,0,0,webh5,移动,0,9
1590843360,8,2000,0,pc_exe,电信,684,3438
1590843360,6,500,0,ios,小运营商,0,2
1590843360,5,2000,1,ios,海外,22,127
1590843360,3,4000,1,webh5,教育网,0,4
1590843360,8,2000,0,pc_exe,移动,636,2888
1590843360,13,0,1,ipad,移动,0,1
1590843360,3,8000,1,adr,海外,4,12
1590843360,3,4500,1,ios,电信,0,8
1590843360,3,-1,0,adr_tv,电信,0,5
1590843360,6,4000,0,adr_tv,海外,2,6
1590843360,8,2000,1,pc_exe,小运营商,58,138
1590843360,3,4000,1,adr,海外,7,18
1590843360,5,500,1,pc_exe,联通,1,3
1590843360,5,2000,1,ipad,海外,23,64
1590843360,8,2000,0,ios,电信,38,88
1590843360,8,500,1,adr,海外,14,41
1590843360,5,2000,1,webh5,电信,0,62
1590843360,6,2500,1,ipad,移动,6,15
1590843360,3,4000,0,ios,移动,2,3
1590843360,5,500,0,ios,联通,160,307
1590843360,5,500,1,pc_exe,移动,1,3
1590843360,8,8000,0,web,移动,18,53
1590843360,3,8000,0,webh5,电信,0,34
1590843360,8,4000,1,pc_exe,联通,45,98
1590843360,8,4000,0,web,移动,1,15
1590843360,6,500,0,ios,联通,12,28
1590843360,5,500,1,ipad,小运营商,3,7
1590843360,3,4000,0,webh5,电信,1,18
1590843360,3,2500,1,ipad,小运营商,1,3
1590843360,3,4000,0,web,联通,0,15
1590843360,6,500,1,ipad,小运营商,8,21
1590843360,5,500,1,ios,电信,56,223
1590843360,6,2000,1,ipad,海外,49,137
1590843360,6,500,1,pc_exe,联通,15,33
1590843360,8,500,0,webh5,电信,0,33
1590843360,3,500,0,web,移动,3,52
1590843360,6,-1,0,adr_tv,移动,0,1
1590843360,6,4000,1,ipad,小运营商,1,6
1590843360,3,500,0,pc_exe,小运营商,0,13
1590843360,3,2000,1,ios,移动,384,2584
1590843360,3,500,1,ipad,移动,24,55
1590843360,8,2000,0,pc_exe,联通,332,1528
1590843360,8,2000,0,adr,海外,2,4
1590843360,6,2000,0,web,电信,0,8
1590843360,3,4000,0,adr_tv,小运营商,17,33
1590843360,6,8000,0,ios,移动,3,6
1590843360,5,8000,0,ios,移动,2,3
1590843360,5,2000,1,pc_exe,移动,13,28
1590843360,6,8000,1,pc_exe,未知,1,3
1590843360,8,8000,0,web,联通,9,22
1590843360,3,4000,0,adr,联通,18,32
1590843360,5,500,0,adr_tv,移动,26,56
1590843360,6,4000,1,adr,电信,585,2330
1590843360,8,500,1,webh5,联通,1,149
1590843360,3,0,0,ios,联通,0,1
1590843360,8,2000,0,pc_exe,教育网,2,6
1590843360,7,2000,0,adr_tv,移动,0,1
1590843360,6,2000,1,pc_exe,电信,1716,3538
1590843360,5,500,0,webh5,电信,0,7
1590843360,8,4000,0,adr_tv,移动,255,547
1590843360,5,4000,0,pc_exe,电信,23,137
1590843360,8,4000,1,ios,海外,4,10
1590843360,3,4000,1,ipad,电信,35,88
1590843360,8,8000,0,webh5,教育网,0,1
1590843360,15,0,1,ipad,联通,0,1
1590843360,5,2000,1,webh5,小运营商,0,21
1590843360,3,2000,0,pc_exe,海外,7,55
1590843360,6,8000,1,ipad,电信,126,302
1590843360,3,2000,1,ios,海外,26,263
1590843360,8,0,0,adr,移动,11,24
1590843360,6,2000,1,adr,小运营商,344,847
1590843360,6,8000,1,webh5,小运营商,0,48
1590843360,8,0,0,webh5,联通,0,12
1590843360,6,8000,0,pc_exe,电信,408,1440
1590843360,3,4000,0,pc_exe,教育网,2,3
1590843360,5,2000,0,pc_exe,小运营商,1,12
1590843360,6,4000,1,webh5,联通,0,239
1590843360,5,500,1,ios,未知,0,1
1590843360,8,2000,0,adr,联通,133,301
1590843360,8,500,0,webh5,小运营商,0,4
1590843360,6,0,0,adr,联通,25,46
1590843360,5,500,1,adr,联通,155,348
1590843360,8,4000,1,webh5,移动,1,256
1590843360,6,500,0,ipad,电信,4,11
1590843360,3,500,1,webh5,移动,1,201
1590843360,8,8000,0,adr_tv,联通,3,6
1590843360,6,500,0,adr,移动,114,246
1590843360,6,4000,1,adr,教育网,1,3
1590843360,8,2000,1,webh5,海外,0,39
1590843360,8,500,0,pc_exe,电信,19,218
1590843360,6,4000,1,webh5,小运营商,0,41
1590843360,5,500,1,ios,海外,6,27
